 FFD Points: X, Y, Z
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4074599742889404      ,   0.22692508995532990      ,    3.1066026687622070     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4204580783843994      ,   0.22934342920780182      ,    3.1065866947174072     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4334979057312012      ,   0.23149891197681427      ,    3.1065723896026611     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4465670585632324      ,   0.23344707489013672      ,    3.1065599918365479     
  0.26656496524810791      ,   0.64192676544189453      ,   0.81872797012329102     
   2.8465621471405029      ,   0.24067980051040649      ,    3.1065537929534912     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4596579074859619      ,   0.23522432148456573      ,    3.1065495014190674     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4727656841278076      ,   0.23685427010059357      ,    3.1065409183502197     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4858872890472412      ,   0.23835326731204987      ,    3.1065342426300049     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4990203380584717      ,   0.23973302543163300      ,    3.1065289974212646     
  0.34461724758148193      ,   0.69586497545242310      ,   0.81871998310089111     
   2.5121626853942871      ,   0.24100330471992493      ,    3.1065251827239990     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5253131389617920      ,   0.24217070639133453      ,    3.1065223217010498     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5384705066680908      ,   0.24324117600917816      ,    3.1065204143524170     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5516335964202881      ,   0.24421922862529755      ,    3.1065192222595215     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5648014545440674      ,   0.24510951340198517      ,    3.1065180301666260     
  0.44247311353683472      ,   0.74198406934738159      ,   0.81871688365936279     
   2.5779738426208496      ,   0.24591457843780518      ,    3.1065168380737305     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5911498069763184      ,   0.24663853645324707      ,    3.1065154075622559     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6043288707733154      ,   0.24728183448314667      ,    3.1065132617950439     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6215956211090088      ,   0.24800513684749603      ,    3.1065058708190918     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6403441429138184      ,   0.24863231182098389      ,    3.1064927577972412     
  0.55485898256301880      ,   0.77222102880477905      ,   0.81871026754379272     
   2.8278825283050537      ,   0.24251081049442291      ,    3.1064896583557129     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6591029167175293      ,   0.24908654391765594      ,    3.1064758300781250     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6778700351715088      ,   0.24935264885425568      ,    3.1064565181732178     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8091893196105957      ,   0.24420744180679321      ,    3.1064426898956299     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6966443061828613      ,   0.24940989911556244      ,    3.1064369678497314     
  0.63864737749099731      ,   0.77894961833953857      ,   0.81869566440582275     
   2.7154228687286377      ,   0.24922935664653778      ,    3.1064190864562988     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.7904736995697021      ,   0.24572978913784027      ,    3.1064143180847168     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.7342016696929932      ,   0.24878156185150146      ,    3.1064054965972900     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.7717339992523193      ,   0.24702322483062744      ,    3.1064007282257080     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.7529745101928711      ,   0.24804687500000000      ,    3.1063985824584961     
  0.72246575355529785      ,   0.76730459928512573      ,   0.81868541240692139     
   2.8806154727935791      ,   0.21931546926498413      ,    3.0505001544952393     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8806056976318359      ,   0.21954880654811859      ,    3.0504984855651855     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8805961608886719      ,   0.21978214383125305      ,    3.0504968166351318     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8805863857269287      ,   0.22001549601554871      ,    3.0504951477050781     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8805766105651855      ,   0.22024883329868317      ,    3.0504934787750244     
  0.95423066616058350      ,   0.59138822555541992      ,   0.80395168066024780     
   2.8805668354034424      ,   0.22048217058181763      ,    3.0504918098449707     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8805570602416992      ,   0.22071550786495209      ,    3.0504901409149170     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8805472850799561      ,   0.22094886004924774      ,    3.0504884719848633     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8805382251739502      ,   0.22118222713470459      ,    3.0504877567291260     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8797936439514160      ,   0.21954835951328278      ,    3.0504853725433350     
  0.95309388637542725      ,   0.58544695377349854      ,   0.80394941568374634     
   2.8797326087951660      ,   0.22149920463562012      ,    3.0504689216613770     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8781275749206543      ,   0.21995435655117035      ,    3.0504615306854248     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8780965805053711      ,   0.22208273410797119      ,    3.0504364967346191     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8747489452362061      ,   0.22060392796993256      ,    3.0504262447357178     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8747637271881104      ,   0.22309738397598267      ,    3.0503859519958496     
  0.94582486152648926      ,   0.61570507287979126      ,   0.80392324924468994     
   2.8679068088531494      ,   0.22149674594402313      ,    3.0503807067871094     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8541145324707031      ,   0.22226350009441376      ,    3.0503251552581787     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8679831027984619      ,   0.22477221488952637      ,    3.0503115653991699     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8357346057891846      ,   0.22186057269573212      ,    3.0503013134002686     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8174066543579102      ,   0.22034946084022522      ,    3.0502946376800537     
  0.86217761039733887      ,   0.59246158599853516      ,   0.80389922857284546     
   2.7991697788238525      ,   0.21813030540943146      ,    3.0502867698669434     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.7810106277465820      ,   0.21546465158462524      ,    3.0502760410308838     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.7629082202911377      ,   0.21252150833606720      ,    3.0502626895904541     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.7448413372039795      ,   0.20942656695842743      ,    3.0502471923828125     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.7267899513244629      ,   0.20628570020198822      ,    3.0502300262451172     
  0.72997003793716431      ,   0.47306352853775024      ,   0.80388247966766357     
   2.7087347507476807      ,   0.20318967103958130      ,    3.0502126216888428     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8542413711547852      ,   0.22735561430454254      ,    3.0502033233642578     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6906607151031494      ,   0.20021326839923859      ,    3.0501956939697266     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3537361621856689      ,   0.18670722842216492      ,    3.0501842498779297     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3396401405334473      ,   0.18870988488197327      ,    3.0501828193664551     
  0.16496849060058594      ,   0.32381573319435120      ,   0.80387002229690552     
   2.3679037094116211      ,   0.18525174260139465      ,    3.0501821041107178     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6725578308105469      ,   0.19741240143775940      ,    3.0501804351806641     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3284165859222412      ,   0.19120617210865021      ,    3.0501782894134521     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3821034431457520      ,   0.18413227796554565      ,    3.0501756668090820     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3184235095977783      ,   0.19666661322116852      ,    3.0501737594604492     
  0.13401152193546295      ,   0.39141532778739929      ,   0.80386763811111450     
   2.3193881511688232      ,   0.19554238021373749      ,    3.0501730442047119     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3230271339416504      ,   0.19319464266300201      ,    3.0501728057861328     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3205332756042480      ,   0.19461332261562347      ,    3.0501670837402344     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6544206142425537      ,   0.19482284784317017      ,    3.0501670837402344     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3963222503662109      ,   0.18326868116855621      ,    3.0501656532287598     
  0.24770976603031158      ,   0.27761217951774597      ,   0.80386573076248169     
   2.3177998065948486      ,   0.19801384210586548      ,    3.0501630306243896     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6362478733062744      ,   0.19246678054332733      ,    3.0501561164855957     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4105536937713623      ,   0.18261882662773132      ,    3.0501539707183838     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6180408000946045      ,   0.19035346806049347      ,    3.0501480102539062     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5814344882965088      ,   0.18683968484401703      ,    3.0501434803009033     
  0.51789873838424683      ,   0.30797415971755981      ,   0.80385947227478027     
   2.5998020172119141      ,   0.18848191201686859      ,    3.0501432418823242     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4247932434082031      ,   0.18215523660182953      ,    3.0501420497894287     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5672173500061035      ,   0.18572843074798584      ,    3.0501332283020020     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4390380382537842      ,   0.18186081945896149      ,    3.0501310825347900     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3176956176757812      ,   0.19948756694793701      ,    3.0501253604888916     
  0.13299699127674103      ,   0.41543287038803101      ,   0.80385512113571167     
   2.5529921054840088      ,   0.18475471436977386      ,    3.0501239299774170     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3283975124359131      ,   0.20852831006050110      ,    3.0501232147216797     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4532864093780518      ,   0.18172505497932434      ,    3.0501215457916260     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8351485729217529      ,   0.22997874021530151      ,    3.0501182079315186     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3393018245697021      ,   0.21236814558506012      ,    3.0501179695129395     
  0.16453965008258820      ,   0.52485704421997070      ,   0.80385255813598633     
   2.3232369422912598      ,   0.20590870082378387      ,    3.0501177310943604     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5387601852416992      ,   0.18391548097133636      ,    3.0501160621643066     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4675362110137939      ,   0.18174029886722565      ,    3.0501141548156738     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5245225429534912      ,   0.18321105837821960      ,    3.0501101016998291     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4817860126495361      ,   0.18190155923366547      ,    3.0501091480255127     
  0.37249624729156494      ,   0.26606461405754089      ,   0.80385065078735352     
   2.5102803707122803      ,   0.18263964354991913      ,    3.0501070022583008     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3197865486145020      ,   0.20327205955982208      ,    3.0501067638397217     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4960343837738037      ,   0.18220207095146179      ,    3.0501065254211426     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3188335895538330      ,   0.20216593146324158      ,    3.0501055717468262     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3180892467498779      ,   0.20090687274932861      ,    3.0501050949096680     
  0.13359168171882629      ,   0.42751222848892212      ,   0.80384969711303711     
   2.3208680152893066      ,   0.20425094664096832      ,    3.0501048564910889     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3524250984191895      ,   0.21578994393348694      ,    3.0501019954681396     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3656811714172363      ,   0.21861824393272400      ,    3.0500855445861816     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3790049552917480      ,   0.22107356786727905      ,    3.0500707626342773     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3923718929290771      ,   0.22325810790061951      ,    3.0500578880310059     
  0.24205137789249420      ,   0.61743026971817017      ,   0.80383658409118652     
   2.8159925937652588      ,   0.23207968473434448      ,    3.0500488281250000     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4057686328887939      ,   0.22523020207881927      ,    3.0500469207763672     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4191873073577881      ,   0.22702768445014954      ,    3.0500378608703613     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4326233863830566      ,   0.22867472469806671      ,    3.0500302314758301     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4460732936859131      ,   0.23018799722194672      ,    3.0500245094299316     
  0.32045373320579529      ,   0.67633110284805298      ,   0.80382823944091797     
   2.4595348834991455      ,   0.23157928884029388      ,    3.0500202178955078     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4730062484741211      ,   0.23285846412181854      ,    3.0500168800354004     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4864857196807861      ,   0.23403221368789673      ,    3.0500149726867676     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4999721050262451      ,   0.23510657250881195      ,    3.0500135421752930     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5134646892547607      ,   0.23608599603176117      ,    3.0500125885009766     
  0.41881671547889709      ,   0.72644323110580444      ,   0.80382543802261353     
   2.5269620418548584      ,   0.23697511851787567      ,    3.0500116348266602     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5404639244079590      ,   0.23777663707733154      ,    3.0500106811523438     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5539696216583252      ,   0.23849458992481232      ,    3.0500094890594482     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5674786567687988      ,   0.23913013935089111      ,    3.0500075817108154     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5851740837097168      ,   0.23984046280384064      ,    3.0500028133392334     
  0.52348119020462036      ,   0.75834709405899048      ,   0.80382245779037476     
   2.6044132709503174      ,   0.24045293033123016      ,    3.0499930381774902     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.7968270778656006      ,   0.23397244513034821      ,    3.0499904155731201     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6236617565155029      ,   0.24089156091213226      ,    3.0499794483184814     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6429183483123779      ,   0.24114175140857697      ,    3.0499632358551025     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.7776484489440918      ,   0.23573204874992371      ,    3.0499482154846191     
  0.80441969633102417      ,   0.72350674867630005      ,   0.80380797386169434     
   2.6621813774108887      ,   0.24118204414844513      ,    3.0499460697174072     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6814482212066650      ,   0.24098123610019684      ,    3.0499298572540283     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.7584471702575684      ,   0.23731623589992523      ,    3.0499229431152344     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.7007150650024414      ,   0.24050673842430115      ,    3.0499169826507568     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.7392215728759766      ,   0.23866564035415649      ,    3.0499112606048584     
  0.74837237596511841      ,   0.74846500158309937      ,   0.80379831790924072     
   2.7199754714965820      ,   0.23973588645458221      ,    3.0499100685119629     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8513906002044678      ,   0.21047233045101166      ,    2.9939389228820801     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8513810634613037      ,   0.21070557832717896      ,    2.9939372539520264     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8513715267181396      ,   0.21093884110450745      ,    2.9939353466033936     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8513619899749756      ,   0.21117208898067474      ,    2.9939336776733398     
  0.95330071449279785      ,   0.57608509063720703      ,   0.78904551267623901     
   2.8513524532318115      ,   0.21140533685684204      ,    2.9939320087432861     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8513431549072266      ,   0.21163858473300934      ,    2.9939303398132324     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8513336181640625      ,   0.21187184751033783      ,    2.9939286708831787     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8513240814208984      ,   0.21210509538650513      ,    2.9939270019531250     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8513152599334717      ,   0.21233837306499481      ,    2.9939260482788086     
  0.95323920249938965      ,   0.58590734004974365      ,   0.78904354572296143     
   2.8505556583404541      ,   0.21071733534336090      ,    2.9939248561859131     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8504991531372070      ,   0.21266800165176392      ,    2.9939084053039551     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8488626480102539      ,   0.21114467084407806      ,    2.9939026832580566     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8488411903381348      ,   0.21327503025531769      ,    2.9938781261444092     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8454277515411377      ,   0.21183077991008759      ,    2.9938697814941406     
  0.94484686851501465      ,   0.58169656991958618      ,   0.78902870416641235     
   2.8454611301422119      ,   0.21433129906654358      ,    2.9938309192657471     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8384685516357422      ,   0.21278078854084015      ,    2.9938278198242188     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8244330883026123      ,   0.21361823379993439      ,    2.9937775135040283     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8385801315307617      ,   0.21607446670532227      ,    2.9937617778778076     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8055925369262695      ,   0.21324060857295990      ,    2.9937579631805420     
  0.88786691427230835      ,   0.59367948770523071      ,   0.78899931907653809     
   2.7868063449859619      ,   0.21169692277908325      ,    2.9937536716461182     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.7681138515472412      ,   0.20941455662250519      ,    2.9937484264373779     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.7495000362396240      ,   0.20667245984077454      ,    2.9937396049499512     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.7309427261352539      ,   0.20364850759506226      ,    2.9937279224395752     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.7124202251434326      ,   0.20047377049922943      ,    2.9937140941619873     
  0.75443923473358154      ,   0.48629558086395264      ,   0.78898769617080688     
   2.6939113140106201      ,   0.19725845754146576      ,    2.9936988353729248     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6753971576690674      ,   0.19409635663032532      ,    2.9936828613281250     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6568622589111328      ,   0.19106465578079224      ,    2.9936673641204834     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8246252536773682      ,   0.21875511109828949      ,    2.9936625957489014     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6382968425750732      ,   0.18821944296360016      ,    2.9936528205871582     
  0.64831566810607910      ,   0.38324540853500366      ,   0.78897154331207275     
   2.3116686344146729      ,   0.17769832909107208      ,    2.9936416149139404     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3261771202087402      ,   0.17620009183883667      ,    2.9936411380767822     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6196966171264648      ,   0.18559591472148895      ,    2.9936401844024658     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2972326278686523      ,   0.17975245416164398      ,    2.9936394691467285     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3407187461853027      ,   0.17504361271858215      ,    2.9936366081237793     
  0.22208620607852936      ,   0.27238973975181580      ,   0.78896784782409668     
   2.2856683731079102      ,   0.18232102692127228      ,    2.9936347007751465     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2753770351409912      ,   0.18793885409832001      ,    2.9936316013336182     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2763664722442627      ,   0.18678227066993713      ,    2.9936308860778809     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2801141738891602      ,   0.18436643481254578      ,    2.9936299324035645     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6010601520538330      ,   0.18321467936038971      ,    2.9936292171478271     
  0.59499710798263550      ,   0.34115782380104065      ,   0.78896534442901611     
   2.3552796840667725      ,   0.17414669692516327      ,    2.9936287403106689     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2775435447692871      ,   0.18582734465599060      ,    2.9936254024505615     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2747423648834229      ,   0.18932561576366425      ,    2.9936213493347168     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5823893547058105      ,   0.18108351528644562      ,    2.9936208724975586     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3698534965515137      ,   0.17346654832363129      ,    2.9936192035675049     
  0.26383838057518005      ,   0.25914144515991211      ,   0.78896278142929077     
   2.5636875629425049      ,   0.17919993400573730      ,    2.9936156272888184     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5448491573333740      ,   0.17754973471164703      ,    2.9936146736145020     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3844356536865234      ,   0.17297561466693878      ,    2.9936096668243408     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5302896499633789      ,   0.17643736302852631      ,    2.9936048984527588     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3990235328674316      ,   0.17265707254409790      ,    2.9936006069183350     
  0.30563747882843018      ,   0.25234985351562500      ,   0.78895795345306396     
   2.5157217979431152      ,   0.17546434700489044      ,    2.9935960769653320     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4136147499084473      ,   0.17250037193298340      ,    2.9935929775238037     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5011470317840576      ,   0.17462769150733948      ,    2.9935886859893799     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4282076358795166      ,   0.17249813675880432      ,    2.9935867786407471     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.8050518035888672      ,   0.22148117423057556      ,    2.9935860633850098     
  0.88722115755081177      ,   0.66320592164993286      ,   0.78895401954650879     
   2.2746460437774658      ,   0.19084061682224274      ,    2.9935839176177979     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2856407165527344      ,   0.20017115771770477      ,    2.9935839176177979     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4865665435791016      ,   0.17392781376838684      ,    2.9935834407806396     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4428005218505859      ,   0.17264513671398163      ,    2.9935822486877441     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4719812870025635      ,   0.17336298525333405      ,    2.9935805797576904     
  0.41015416383743286      ,   0.25831332802772522      ,   0.78895235061645508     
   2.4573922157287598      ,   0.17293423414230347      ,    2.9935801029205322     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2968676090240479      ,   0.20412731170654297      ,    2.9935796260833740     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2803323268890381      ,   0.19746397435665131      ,    2.9935779571533203     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2767903804779053      ,   0.19473758339881897      ,    2.9935667514801025     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2758142948150635      ,   0.19359596073627472      ,    2.9935655593872070     
  0.12919086217880249      ,   0.42858064174652100      ,   0.78894913196563721     
   2.2750525474548340      ,   0.19229868054389954      ,    2.9935653209686279     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2778990268707275      ,   0.19574892520904541      ,    2.9935650825500488     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3103098869323730      ,   0.20761987566947937      ,    2.9935648441314697     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3238897323608398      ,   0.21049773693084717      ,    2.9935495853424072     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3375396728515625      ,   0.21298992633819580      ,    2.9935362339019775     
  0.21763071417808533      ,   0.59180647134780884      ,   0.78894132375717163     
   2.3512334823608398      ,   0.21520362794399261      ,    2.9935245513916016     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.7854111194610596      ,   0.22365050017833710      ,    2.9935240745544434     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3649578094482422      ,   0.21719980239868164      ,    2.9935147762298584     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3787045478820801      ,   0.21901795268058777      ,    2.9935069084167480     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3924686908721924      ,   0.22068291902542114      ,    2.9935004711151123     
  0.29634159803390503      ,   0.65657877922058105      ,   0.78893154859542847     
